,lncRNA_name,lncRNA_score,lncRNA_label
13462,AC104137.1,0.9991881251335144,0.0
13463,AC063919.2,0.9991881251335144,0.0
13464,AL592431.1,0.9991881251335144,0.0
13465,AL355488.1,0.9991881251335144,0.0
13466,AC007881.3,0.9991881251335144,0.0
13467,AP006333.2,0.9991880059242249,0.0
13468,AC021660.2,0.9991880059242249,0.0
13469,AL161731.1,0.9991880059242249,0.0
13470,AC130650.1,0.9991878867149353,0.0
13471,AC010285.1,0.9991878867149353,0.0
13472,LINC02885,0.9991878867149353,0.0
13473,AL359636.1,0.9991878867149353,0.0
13474,AC008056.1,0.9991877675056458,0.0
13475,AC134043.2,0.9991877675056458,0.0
13476,AL162258.2,0.9991877675056458,0.0
13477,AL138831.1,0.9991876482963562,0.0
13478,AL450338.2,0.9991876482963562,0.0
13479,AC108868.2,0.9991876482963562,0.0
13480,IL1R1-AS1,0.9991876482963562,0.0
13481,AC139491.4,0.9991876482963562,0.0
13482,AC091820.2,0.9991876482963562,0.0
13483,LINC02765,0.9991875290870667,0.0
13484,AL136084.2,0.9991875290870667,0.0
13485,AL162391.2,0.9991874098777771,0.0
13486,AL035661.2,0.9991874098777771,0.0
13487,AC021723.2,0.9991872906684875,0.0
13488,AC112229.2,0.999187171459198,0.0
13489,AC027237.2,0.999187171459198,0.0
13490,AC017104.5,0.999187171459198,0.0
13491,AL135818.3,0.9991870522499084,0.0
13492,AC239800.2,0.9991870522499084,0.0
13493,AC244394.3,0.9991870522499084,0.0
13494,LINC02556,0.9991869330406189,0.0
13495,AC008555.1,0.9991868138313293,0.0
13496,AC026458.2,0.9991868138313293,0.0
13497,AC009879.4,0.9991866946220398,0.0
13498,AC121764.3,0.9991866946220398,0.0
13499,AC092839.1,0.9991866946220398,0.0
13500,ACTN1-AS1,0.9991865754127502,0.0
13501,LINC02561,0.9991865754127502,0.0
13502,AP005210.2,0.9991865754127502,0.0
13503,AL360013.4,0.9991865754127502,0.0
13504,LINC02422,0.9991864562034607,0.0
13505,AC106870.3,0.9991864562034607,0.0
13506,AC025752.1,0.9991864562034607,0.0
13507,AL359918.2,0.9991864562034607,0.0
13508,AC096586.2,0.9991864562034607,0.0
13509,LAPTM4A-DT,0.9991864562034607,0.0
13510,AC093642.2,0.9991864562034607,0.0
13511,AC018926.1,0.9991863369941711,0.0
13512,AC024575.1,0.9991863369941711,0.0
13513,AP003031.1,0.9991863369941711,0.0
13514,AC025946.1,0.9991863369941711,0.0
13515,AL606534.2,0.9991863369941711,0.0
13516,AC008696.2,0.9991862177848816,0.0
13517,AC022915.1,0.9991862177848816,0.0
13518,AC116337.4,0.9991862177848816,0.0
13519,PBX1-AS1,0.999186098575592,0.0
13520,AC136424.2,0.999186098575592,0.0
13521,AL365440.1,0.999186098575592,0.0
13522,AC013451.1,0.9991859793663025,0.0
13523,AC027612.3,0.9991859793663025,0.0
13524,AC048382.2,0.9991859793663025,0.0
13525,AL031289.1,0.9991858601570129,0.0
13526,AC011396.1,0.9991858601570129,0.0
13527,AL160271.2,0.9991858601570129,0.0
13528,AC022154.1,0.9991858601570129,0.0
13529,AL157702.2,0.9991857409477234,0.0
13530,AC021733.4,0.9991857409477234,0.0
13531,AC015983.2,0.9991856217384338,0.0
13532,AL138781.1,0.9991856217384338,0.0
13533,AC109441.1,0.9991856217384338,0.0
13534,AC025437.4,0.9991856217384338,0.0
13535,DSCR4-IT1,0.9991856217384338,0.0
13536,AC090753.1,0.9991856217384338,0.0
13537,AC010251.1,0.9991856217384338,0.0
13538,LINC02178,0.9991855025291443,0.0
13539,AC021074.3,0.9991855025291443,0.0
13540,AC062037.3,0.9991855025291443,0.0
13541,LINC01891,0.9991855025291443,0.0
13542,AC244250.4,0.9991853833198547,0.0
13543,AL359921.1,0.9991853833198547,0.0
13544,AL365434.2,0.9991853833198547,0.0
13545,AC007546.1,0.9991853833198547,0.0
13546,AL133304.1,0.9991852641105652,0.0
13547,AC110285.1,0.9991852641105652,0.0
13548,AC106791.2,0.9991852641105652,0.0
13549,IBA57-DT,0.9991852641105652,0.0
13550,AL355538.1,0.9991851449012756,0.0
13551,AC244517.12,0.9991851449012756,0.0
13552,AL160411.1,0.9991851449012756,0.0
13553,AC079331.3,0.9991851449012756,0.0
13554,LINC01564,0.9991850256919861,0.0
13555,AC091819.1,0.9991850256919861,0.0
13556,AC011405.1,0.9991850256919861,0.0
13557,AL035658.1,0.9991850256919861,0.0
13558,AC008728.1,0.9991849064826965,0.0
13559,AC010185.1,0.9991849064826965,0.0
13560,LINC02779,0.9991849064826965,0.0
13561,AC007130.1,0.999184787273407,0.0
13562,AL122023.1,0.999184787273407,0.0
13563,AC079145.1,0.999184787273407,0.0
13564,AL365184.1,0.999184787273407,0.0
13565,AL356361.3,0.999184787273407,0.0
13566,AL135926.2,0.999184787273407,0.0
13567,AC136628.4,0.9991846680641174,0.0
13568,AC239802.2,0.9991846680641174,0.0
13569,AC009754.1,0.9991846680641174,0.0
13570,SPTBN1-AS1,0.9991846680641174,0.0
13571,AL596087.3,0.9991846680641174,0.0
13572,AL590705.2,0.9991845488548279,0.0
13573,AL121759.1,0.9991845488548279,0.0
13574,TMEM30A-DT,0.9991844296455383,0.0
13575,AL627308.3,0.9991843104362488,0.0
13576,AC113414.1,0.9991841912269592,0.0
13577,AL591074.2,0.9991841912269592,0.0
13578,AC092111.2,0.9991841912269592,0.0
13579,AC000068.2,0.9991840720176697,0.0
13580,AC090809.1,0.9991840720176697,0.0
13581,AC115282.2,0.9991840720176697,0.0
13582,LMX1A-AS1,0.9991840720176697,0.0
13583,AC011396.2,0.9991840720176697,0.0
13584,LINC01967,0.9991839528083801,0.0
13585,AC073869.1,0.9991839528083801,0.0
13586,AL590723.1,0.9991839528083801,0.0
13587,AL359636.2,0.9991838335990906,0.0
13588,AL807752.2,0.9991838335990906,0.0
13589,AC010285.3,0.9991838335990906,0.0
13590,AC126177.3,0.9991838335990906,0.0
13591,AL133445.3,0.999183714389801,0.0
13592,AL713868.1,0.999183714389801,0.0
13593,AC004837.4,0.9991835951805115,0.0
13594,AC012073.1,0.9991835951805115,0.0
13595,COL18A1-AS2,0.9991835951805115,0.0
13596,AC011396.3,0.9991835951805115,0.0
13597,LMX1A-AS2,0.9991835951805115,0.0
13598,AL355334.2,0.9991835951805115,0.0
13599,AL021153.1,0.9991835951805115,0.0
13600,AL590422.1,0.9991835951805115,0.0
13601,PKD1P6-NPIPP1,0.9991835951805115,0.0
13602,LINC02563,0.9991834759712219,0.0
13603,AC117473.1,0.9991834759712219,0.0
13604,AC109466.1,0.9991833567619324,0.0
13605,AL451067.1,0.9991833567619324,0.0
13606,AP000547.2,0.9991832375526428,0.0
13607,AL162171.1,0.9991832375526428,0.0
13608,AL356276.1,0.9991832375526428,0.0
13609,AC021491.2,0.9991832375526428,0.0
13610,LINC01622,0.9991831183433533,0.0
13611,AC124066.1,0.9991831183433533,0.0
13612,AC139491.2,0.9991831183433533,0.0
13613,AC021739.4,0.9991828799247742,0.0
13614,AL590490.1,0.9991828799247742,0.0
13615,AL162399.1,0.9991828799247742,0.0
13616,AC091819.2,0.9991827607154846,0.0
13617,AL035401.1,0.9991827607154846,0.0
13618,AL583825.1,0.9991826415061951,0.0
13619,AL807761.3,0.9991826415061951,0.0
13620,AC008280.2,0.9991826415061951,0.0
13621,AC126175.2,0.9991826415061951,0.0
13622,AC008011.2,0.9991825222969055,0.0
13623,LINC02847,0.9991825222969055,0.0
13624,TP73-AS3,0.9991825222969055,0.0
13625,AL359091.1,0.999182403087616,0.0
13626,AC008734.2,0.9991822838783264,0.0
13627,LINC02714,0.9991822838783264,0.0
13628,AP000317.2,0.9991821646690369,0.0
13629,AC021517.3,0.9991821646690369,0.0
13630,TMEM18-DT,0.9991821646690369,0.0
13631,ZNF775-AS1,0.9991821646690369,0.0
13632,AC188617.1,0.9991821646690369,0.0
13633,AC008751.3,0.9991821646690369,0.0
13634,LINC02805,0.9991821646690369,0.0
13635,CR381653.1,0.9991820454597473,0.0
13636,AL451042.1,0.9991820454597473,0.0
13637,AL390195.1,0.9991820454597473,0.0
13638,AC027128.1,0.9991820454597473,0.0
13639,AP000224.1,0.9991820454597473,0.0
13640,AC007391.2,0.9991819262504578,0.0
13641,AL365295.1,0.9991819262504578,0.0
13642,AC010201.2,0.9991819262504578,0.0
13643,AC108136.1,0.9991819262504578,0.0
13644,AL133467.4,0.9991818070411682,0.0
13645,AC015726.2,0.9991818070411682,0.0
13646,MIR3681HG,0.9991816878318787,0.0
13647,AL133396.1,0.9991816878318787,0.0
13648,AC092747.4,0.9991815686225891,0.0
13649,AC006037.1,0.9991815686225891,0.0
13650,AL358452.1,0.9991815686225891,0.0
13651,AL355102.5,0.9991814494132996,0.0
13652,AC027575.2,0.9991814494132996,0.0
13653,AL109914.1,0.9991814494132996,0.0
13654,AC092059.1,0.9991814494132996,0.0
13655,AC092017.3,0.9991814494132996,0.0
13656,LINC02753,0.99918133020401,0.0
13657,LINC01947,0.99918133020401,0.0
13658,BX842570.1,0.99918133020401,0.0
13659,MYOCD-AS1,0.9991812109947205,0.0
13660,AP003465.1,0.9991812109947205,0.0
13661,AC069234.4,0.9991812109947205,0.0
13662,AL732323.1,0.9991812109947205,0.0
13663,LINC02578,0.9991810917854309,0.0
13664,LINC02090,0.9991810917854309,0.0
13665,AL118556.1,0.9991810917854309,0.0
13666,AC092422.1,0.9991809725761414,0.0
13667,AC115989.1,0.9991809725761414,0.0
13668,AL353613.1,0.9991809725761414,0.0
13669,AC114488.1,0.9991809725761414,0.0
13670,AC012676.3,0.9991808533668518,0.0
13671,AL034351.4,0.9991808533668518,0.0
13672,AC010336.7,0.9991808533668518,0.0
13673,AL354733.1,0.9991808533668518,0.0
13674,AC026765.3,0.9991808533668518,0.0
13675,USH2A-AS2,0.9991807341575623,0.0
13676,AL606534.3,0.9991807341575623,0.0
13677,AC020584.1,0.9991807341575623,0.0
13678,AL355601.1,0.9991807341575623,0.0
13679,AC022400.4,0.9991806149482727,0.0
13680,AC008014.1,0.9991806149482727,0.0
13681,AC127540.1,0.9991806149482727,0.0
13682,AC010883.3,0.9991806149482727,0.0
13683,AL008626.1,0.9991804957389832,0.0
13684,TNR-IT1,0.9991803765296936,0.0
13685,FAM153CP,0.9991803765296936,0.0
13686,AC242988.1,0.9991803765296936,0.0
13687,AC020912.1,0.9991803765296936,0.0
13688,RUNX3-AS1,0.999180257320404,0.0
13689,LINC01799,0.999180257320404,0.0
13690,AL121957.1,0.999180257320404,0.0
13691,AC008735.1,0.9991801381111145,0.0
13692,AL512598.2,0.9991801381111145,0.0
13693,AC007493.1,0.9991801381111145,0.0
13694,AC016683.1,0.9991801381111145,0.0
13695,AC005840.4,0.999180018901825,0.0
13696,AL360013.2,0.999180018901825,0.0
13697,AL929236.1,0.999180018901825,0.0
13698,AL606760.2,0.9991798996925354,0.0
13699,CFAP44-AS1,0.9991798996925354,0.0
13700,AL590385.1,0.9991798996925354,0.0
13701,AC093627.2,0.9991798996925354,0.0
13702,AC100756.3,0.9991798996925354,0.0
13703,LINC02625,0.9991798996925354,0.0
13704,RGS5-AS1,0.9991797804832458,0.0
13705,AL157938.4,0.9991796612739563,0.0
13706,AC025572.1,0.9991796612739563,0.0
13707,AC123595.2,0.9991796612739563,0.0
13708,AL135841.1,0.9991796612739563,0.0
13709,AC093797.1,0.9991796612739563,0.0
13710,AL445228.1,0.9991796612739563,0.0
13711,AC099050.1,0.9991796612739563,0.0
13712,AC078828.1,0.9991795420646667,0.0
13713,C7orf77,0.9991795420646667,0.0
13714,AL360091.2,0.9991795420646667,0.0
13715,LINC02773,0.9991795420646667,0.0
13716,AL355377.3,0.9991794228553772,0.0
13717,AL023882.1,0.9991794228553772,0.0
13718,AL645608.6,0.9991794228553772,0.0
13719,LINC01741,0.9991794228553772,0.0
13720,AL358216.1,0.9991793036460876,0.0
13721,AC116609.2,0.9991793036460876,0.0
13722,AP000320.1,0.9991793036460876,0.0
13723,AC093734.1,0.9991793036460876,0.0
13724,AL359764.2,0.9991793036460876,0.0
13725,AL158212.1,0.9991793036460876,0.0
13726,AC096647.1,0.9991793036460876,0.0
13727,LINC01641,0.9991791844367981,0.0
13728,AC002347.1,0.9991791844367981,0.0
13729,AC010680.5,0.9991791844367981,0.0
13730,AC008700.1,0.9991790652275085,0.0
13731,AL669970.1,0.9991790652275085,0.0
13732,AC117460.1,0.9991790652275085,0.0
13733,LINC01875,0.999178946018219,0.0
13734,USH2A-AS1,0.999178946018219,0.0
13735,AL451081.1,0.999178946018219,0.0
13736,AC010745.4,0.9991788268089294,0.0
13737,AC008679.1,0.9991788268089294,0.0
13738,AL031600.1,0.9991788268089294,0.0
13739,AP005121.1,0.9991788268089294,0.0
13740,AC113382.2,0.9991787075996399,0.0
13741,AC005225.1,0.9991787075996399,0.0
13742,LINC01986,0.9991787075996399,0.0
13743,AC022100.1,0.9991787075996399,0.0
13744,AL161729.3,0.9991785883903503,0.0
13745,RAI1-AS1,0.9991785883903503,0.0
13746,AC008567.3,0.9991785883903503,0.0
13747,AC074387.1,0.9991785883903503,0.0
13748,AL022332.1,0.9991785883903503,0.0
13749,AL122008.1,0.9991784691810608,0.0
13750,AC025839.1,0.9991784691810608,0.0
13751,LINC01657,0.9991784691810608,0.0
13752,AL359921.2,0.9991784691810608,0.0
13753,AL161447.2,0.9991784691810608,0.0
13754,AL162427.1,0.9991783499717712,0.0
13755,AC122710.2,0.9991783499717712,0.0
13756,AL606537.1,0.9991782307624817,0.0
13757,AC007786.2,0.9991782307624817,0.0
13758,THBS3-AS1,0.9991782307624817,0.0
13759,AL136171.2,0.9991782307624817,0.0
13760,AC096644.3,0.9991782307624817,0.0
13761,LINC02328,0.9991782307624817,0.0
13762,AL021707.3,0.9991781115531921,0.0
13763,AC104462.1,0.9991781115531921,0.0
13764,AC093426.2,0.9991779923439026,0.0
13765,AL606534.1,0.999177873134613,0.0
13766,AL596325.1,0.999177873134613,0.0
13767,AC092810.2,0.999177873134613,0.0
13768,LINC02799,0.999177873134613,0.0
13769,AL662889.1,0.9991777539253235,0.0
13770,AP005900.1,0.9991777539253235,0.0
13771,AL138995.1,0.9991777539253235,0.0
13772,AL133445.2,0.9991777539253235,0.0
13773,AC098820.1,0.9991776347160339,0.0
13774,AC097532.3,0.9991776347160339,0.0
13775,AL121904.1,0.9991776347160339,0.0
13776,AL118511.4,0.9991773962974548,0.0
13777,AL139123.1,0.9991773962974548,0.0
13778,LINC01698,0.9991773962974548,0.0
13779,AC002428.2,0.9991773962974548,0.0
13780,AC112512.1,0.9991773962974548,0.0
13781,AC008781.2,0.9991772770881653,0.0
13782,AC116312.1,0.9991771578788757,0.0
13783,AL591167.1,0.9991771578788757,0.0
13784,AL356740.3,0.9991771578788757,0.0
13785,LINC01737,0.9991771578788757,0.0
13786,AL353593.3,0.9991771578788757,0.0
13787,AP003555.1,0.9991770386695862,0.0
13788,AC140125.2,0.9991770386695862,0.0
13789,AC136424.1,0.9991769194602966,0.0
13790,AC118658.1,0.9991769194602966,0.0
13791,AC103808.3,0.9991769194602966,0.0
13792,LINC01688,0.9991769194602966,0.0
13793,CAMTA1-AS1,0.9991769194602966,0.0
13794,LINC02557,0.9991768002510071,0.0
13795,AL049198.1,0.9991768002510071,0.0
13796,AC005225.3,0.9991768002510071,0.0
13797,AC036176.1,0.9991766810417175,0.0
13798,AL162253.2,0.999176561832428,0.0
13799,AL391811.1,0.999176561832428,0.0
13800,AL365258.1,0.999176561832428,0.0
13801,AC079949.5,0.999176561832428,0.0
13802,AL663058.2,0.999176561832428,0.0
13803,AL391477.1,0.999176561832428,0.0
13804,AP000356.1,0.999176561832428,0.0
13805,AC245014.1,0.999176561832428,0.0
13806,AC097500.1,0.9991764426231384,0.0
13807,KCNIP1-OT1,0.9991764426231384,0.0
13808,LINC02537,0.9991764426231384,0.0
13809,AL391840.3,0.9991763234138489,0.0
13810,AP000547.4,0.9991763234138489,0.0
13811,AC104123.1,0.9991763234138489,0.0
13812,AC005632.6,0.9991763234138489,0.0
13813,AC011444.2,0.9991763234138489,0.0
13814,AC093227.3,0.9991760849952698,0.0
13815,PAPPA-AS2,0.9991760849952698,0.0
13816,AC008415.1,0.9991760849952698,0.0
13817,AL133553.2,0.9991760849952698,0.0
13818,AC092625.1,0.9991760849952698,0.0
13819,CDC42-AS1,0.9991760849952698,0.0
13820,AC092809.4,0.9991759657859802,0.0
13821,AL391832.3,0.9991759657859802,0.0
13822,AL021918.5,0.9991759657859802,0.0
13823,AC015802.5,0.9991759657859802,0.0
13824,AP002336.3,0.9991758465766907,0.0
13825,AL031651.2,0.9991758465766907,0.0
13826,AL121821.2,0.9991757273674011,0.0
13827,AC110491.2,0.9991757273674011,0.0
13828,LINC02292,0.9991757273674011,0.0
13829,AL031599.1,0.9991757273674011,0.0
13830,AC132803.1,0.9991757273674011,0.0
13831,LINC02776,0.9991756081581116,0.0
13832,AC007849.1,0.9991756081581116,0.0
13833,LINC00587,0.999175488948822,0.0
13834,AC053545.1,0.999175488948822,0.0
13835,AC092745.5,0.999175488948822,0.0
13836,AC093904.2,0.999175488948822,0.0
13837,AC092902.2,0.9991753697395325,0.0
13838,AC025171.4,0.9991753697395325,0.0
13839,AL031290.1,0.9991753697395325,0.0
13840,AC036108.1,0.9991752505302429,0.0
13841,AL353611.1,0.9991752505302429,0.0
13842,LINC01774,0.9991752505302429,0.0
13843,AC024730.1,0.9991752505302429,0.0
13844,AC105398.1,0.9991752505302429,0.0
13845,AC053513.1,0.9991752505302429,0.0
13846,AC012063.1,0.9991752505302429,0.0
13847,AL353689.3,0.9991752505302429,0.0
13848,DCST1-AS1,0.9991751313209534,1.0
13849,AC008629.1,0.9991751313209534,0.0
13850,AC096637.1,0.9991751313209534,0.0
13851,AL645940.1,0.9991750121116638,0.0
13852,AC007461.1,0.9991750121116638,0.0
13853,AC025370.2,0.9991750121116638,0.0
13854,BX539320.1,0.9991750121116638,0.0
13855,LINC02286,0.9991750121116638,0.0
13856,SLC35F3-AS1,0.9991748929023743,0.0
13857,TRIM67-AS1,0.9991748929023743,0.0
13858,AC005154.4,0.9991748929023743,0.0
13859,AL512658.2,0.9991748929023743,0.0
13860,FO393418.1,0.9991747736930847,0.0
13861,AC120498.10,0.9991746544837952,0.0
13862,AL137785.1,0.9991746544837952,0.0
13863,AL391119.1,0.9991746544837952,0.0
13864,AL360006.1,0.9991746544837952,0.0
13865,AC025366.1,0.9991746544837952,0.0
13866,AC010745.1,0.9991745352745056,0.0
13867,AC087500.1,0.9991745352745056,0.0
13868,AL445644.1,0.9991745352745056,0.0
13869,AL031726.2,0.9991745352745056,0.0
13870,AC012629.2,0.9991744160652161,0.0
13871,AL691515.1,0.9991742968559265,0.0
13872,AP001496.2,0.9991742968559265,0.0
13873,AC007923.3,0.9991742968559265,0.0
13874,AL359552.1,0.9991742968559265,0.0
13875,LGALSL-DT,0.9991740584373474,0.0
13876,AC139149.1,0.9991740584373474,0.0
13877,AL353593.1,0.9991740584373474,0.0
13878,DELEC1,0.9991740584373474,0.0
13879,AC037193.1,0.9991740584373474,0.0
13880,AC090398.2,0.9991740584373474,0.0
13881,AC127526.5,0.9991739392280579,0.0
13882,AC090541.1,0.9991739392280579,0.0
13883,LINC01522,0.9991739392280579,0.0
13884,AL117348.1,0.9991739392280579,0.0
13885,LINC01894,0.9991739392280579,0.0
13886,AP006621.3,0.9991738200187683,0.0
13887,AL356309.2,0.9991738200187683,0.0
13888,LINC01696,0.9991738200187683,0.0
13889,AL645465.1,0.9991737008094788,0.0
13890,LINC02668,0.9991737008094788,0.0
13891,ANKRD62P1-PARP4P3,0.9991737008094788,0.0
13892,AC007036.2,0.9991735816001892,0.0
13893,AC106719.1,0.9991735816001892,0.0
13894,AL355870.2,0.9991735816001892,0.0
13895,AL118511.3,0.9991734623908997,0.0
13896,AC005753.3,0.9991734623908997,0.0
13897,FO704657.1,0.9991734623908997,0.0
13898,AC136469.1,0.9991734623908997,0.0
13899,AL355592.1,0.9991733431816101,0.0
13900,AC005695.1,0.9991733431816101,0.0
13901,AC096631.1,0.9991733431816101,0.0
13902,ECI2-DT,0.9991733431816101,0.0
13903,AL033519.5,0.9991732239723206,0.0
13904,AP005059.1,0.9991732239723206,0.0
13905,AL359924.1,0.9991732239723206,0.0
13906,AC135050.5,0.9991732239723206,0.0
13907,LINC01680,0.9991732239723206,0.0
13908,LINC02804,0.9991732239723206,0.0
13909,AC115282.1,0.9991732239723206,0.0
13910,AL161729.1,0.999173104763031,0.0
13911,AC016074.2,0.999173104763031,0.0
13912,RNF216-IT1,0.999173104763031,0.0
13913,LINC02550,0.999173104763031,0.0
13914,AC002383.1,0.9991728663444519,0.0
13915,AC121493.1,0.9991728663444519,0.0
13916,SGSM3-AS1,0.9991728663444519,0.0
13917,AC011370.1,0.9991728663444519,0.0
13918,AL137789.1,0.9991728663444519,0.0
13919,AL022397.1,0.9991728663444519,0.0
13920,TMEM78,0.9991727471351624,0.0
13921,AL358393.1,0.9991727471351624,0.0
13922,AC005304.1,0.9991726279258728,0.0
13923,AC073270.1,0.9991725087165833,0.0
13924,AL031727.2,0.9991725087165833,0.0
13925,AC025754.2,0.9991724491119385,0.0
13926,AL157893.2,0.9991724491119385,0.0
13927,AL137789.2,0.9991724491119385,0.0
13928,SOD2-OT1,0.9991724491119385,0.0
13929,AC103833.2,0.9991724491119385,0.0
13930,AL390718.1,0.9991724491119385,0.0
13931,AL023754.2,0.9991723299026489,0.0
13932,AC244517.7,0.9991723299026489,0.0
13933,AC113382.1,0.9991723299026489,0.0
13934,CTD-2297D10.2,0.9991722106933594,0.0
13935,AC022915.2,0.9991722106933594,0.0
13936,AC093083.1,0.9991720914840698,0.0
13937,AC009315.1,0.9991720914840698,0.0
13938,AC107029.1,0.9991720914840698,0.0
13939,NAPA-AS1,0.9991720914840698,0.0
13940,AL161756.3,0.9991719722747803,0.0
13941,AC007529.2,0.9991719722747803,0.0
13942,AC091887.1,0.9991719722747803,0.0
13943,LINC01035,0.9991719722747803,0.0
13944,AL449223.1,0.9991718530654907,0.0
13945,AL161734.2,0.9991718530654907,0.0
13946,AL358780.1,0.9991718530654907,0.0
13947,AL513166.1,0.9991718530654907,0.0
13948,AL122018.2,0.9991717338562012,0.0
13949,Z83847.1,0.9991716146469116,0.0
13950,AC013472.1,0.9991714954376221,0.0
13951,AL606753.2,0.9991714954376221,0.0
13952,AC087428.1,0.9991714954376221,0.0
13953,AC010343.3,0.9991714954376221,0.0
13954,AL365184.2,0.9991713762283325,0.0
13955,AL512625.1,0.999171257019043,0.0
13956,AC010643.1,0.9991711378097534,0.0
13957,Z94721.1,0.9991711378097534,0.0
13958,AL359764.3,0.9991710186004639,0.0
13959,AC023790.2,0.9991710186004639,0.0
13960,AL353052.2,0.9991710186004639,0.0
13961,LINC01710,0.9991710186004639,0.0
13962,SLIT3-AS1,0.9991710186004639,0.0
13963,AC073348.2,0.9991710186004639,0.0
13964,LINC02085,0.9991708993911743,0.0
13965,AL354771.1,0.9991708993911743,0.0
13966,AC137630.2,0.9991707801818848,0.0
13967,AL162585.1,0.9991707801818848,0.0
13968,AL358177.1,0.9991707801818848,0.0
13969,LINC00316,0.9991707801818848,0.0
13970,AL079343.1,0.9991706609725952,0.0
13971,AC008781.1,0.9991706609725952,0.0
13972,AC006116.5,0.9991706609725952,0.0
13973,AC104653.2,0.9991705417633057,0.0
13974,AC109597.2,0.9991705417633057,0.0
13975,AC087500.2,0.9991705417633057,0.0
13976,AL591504.2,0.9991705417633057,0.0
13977,AL158011.1,0.9991705417633057,0.0
13978,AL359853.2,0.9991704225540161,0.0
13979,AL353708.2,0.9991704225540161,0.0
13980,LINC02724,0.9991704225540161,0.0
13981,AC136601.1,0.9991704225540161,0.0
13982,AP003059.1,0.9991704225540161,0.0
13983,AL691432.2,0.9991703033447266,0.0
13984,AC127024.4,0.999170184135437,0.0
13985,FAM78B-AS1,0.999170184135437,0.0
13986,AC002059.1,0.9991700649261475,0.0
13987,AC087591.1,0.9991700649261475,0.0
13988,AC012615.6,0.9991700649261475,0.0
13989,LINC02301,0.9991700649261475,0.0
13990,SIDT1-AS1,0.9991700649261475,0.0
13991,AL592402.1,0.9991700649261475,0.0
13992,AC127496.2,0.9991700649261475,0.0
13993,AL138927.1,0.9991699457168579,0.0
13994,AC017099.2,0.9991698265075684,0.0
13995,AC084064.1,0.9991698265075684,0.0
13996,AC008641.1,0.9991697072982788,0.0
13997,AC090945.1,0.9991695880889893,0.0
13998,AC012363.2,0.9991695880889893,0.0
13999,AL391832.4,0.9991695880889893,0.0
14000,AL591623.1,0.9991694688796997,0.0
14001,AL359081.1,0.9991694688796997,0.0
14002,AC008969.2,0.9991693496704102,0.0
14003,AC010086.3,0.9991693496704102,0.0
14004,AC243965.2,0.9991693496704102,0.0
14005,AC078802.1,0.9991693496704102,0.0
14006,LINC01221,0.9991693496704102,0.0
14007,AC005304.3,0.9991692304611206,0.0
14008,AC097376.3,0.9991692304611206,0.0
14009,AC008073.2,0.9991692304611206,0.0
14010,AL121990.1,0.9991692304611206,0.0
14011,AC007349.1,0.9991692304611206,0.0
14012,AC098479.1,0.999169111251831,0.0
14013,AL031663.3,0.999169111251831,0.0
14014,AC026765.4,0.999169111251831,0.0
14015,AL078587.1,0.9991689920425415,0.0
14016,AL391597.1,0.9991689920425415,0.0
14017,AC099563.2,0.9991689920425415,0.0
14018,AC092811.1,0.9991689920425415,0.0
14019,AL138808.1,0.9991689920425415,0.0
14020,FTCD-AS1,0.9991689920425415,0.0
14021,AC105941.1,0.999168872833252,0.0
14022,AC005993.1,0.999168872833252,0.0
14023,AP002340.1,0.999168872833252,0.0
14024,AL132765.2,0.999168872833252,0.0
14025,AC066595.2,0.9991687536239624,0.0
14026,AL391069.2,0.9991687536239624,0.0
14027,AL596087.2,0.9991687536239624,0.0
14028,AC092119.3,0.9991686344146729,0.0
14029,AC092802.2,0.9991685152053833,0.0
14030,AC066595.1,0.9991682767868042,0.0
14031,AC005332.2,0.9991682767868042,0.0
14032,AC007684.2,0.9991681575775146,0.0
14033,LINC02656,0.9991681575775146,0.0
14034,AL135926.1,0.9991680383682251,0.0
14035,AL096803.3,0.9991680383682251,0.0
14036,AL589739.1,0.9991680383682251,0.0
14037,AL136985.2,0.9991680383682251,0.0
14038,AL354953.1,0.999167799949646,0.0
14039,MORC1-AS1,0.999167799949646,0.0
14040,AL355300.1,0.999167799949646,0.0
14041,AL161640.1,0.999167799949646,0.0
14042,AL357793.2,0.999167799949646,0.0
14043,LINC02544,0.999167799949646,0.0
14044,AP003774.2,0.999167799949646,0.0
14045,AL022310.1,0.9991676807403564,0.0
14046,ITPKB-AS1,0.9991676807403564,0.0
14047,AC136604.2,0.9991676807403564,0.0
14048,AL360268.1,0.9991675615310669,0.0
14049,AC079776.5,0.9991675615310669,0.0
14050,AC074051.3,0.9991675615310669,0.0
14051,AL390856.1,0.9991675615310669,0.0
14052,AL359233.1,0.9991674423217773,0.0
14053,AC008464.1,0.9991673231124878,0.0
14054,AC003985.1,0.9991673231124878,0.0
14055,AL713965.1,0.9991672039031982,0.0
14056,PCSEAT,0.9991672039031982,0.0
14057,AL023653.1,0.9991670846939087,0.0
14058,AC112482.2,0.9991670846939087,0.0
14059,AL121904.2,0.9991669654846191,0.0
14060,AL512785.1,0.9991669654846191,0.0
14061,AL592435.1,0.9991669654846191,0.0
14062,AL160408.5,0.9991669654846191,0.0
14063,AC004471.2,0.9991668462753296,0.0
14064,LINC02361,0.9991668462753296,0.0
14065,AL160408.4,0.9991668462753296,0.0
14066,AL136322.1,0.9991668462753296,0.0
14067,AC092691.3,0.99916672706604,0.0
14068,AC022440.1,0.99916672706604,0.0
